Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2004-03-30,0.4182831645011902,0.41873284485559864,0.4095939948884324,0.4155867325778748,359676800
2004-03-31,0.40509963035583496,0.4191824876550962,0.4037514145149651,0.4182831270268538,390773600
2004-04-01,0.4061485528945923,0.40854547402381625,0.39880762095424627,0.4028531207582251,318332000
2004-04-02,0.4119909405708313,0.41843335901543705,0.4079463174373376,0.41573692692438835,274478400
2004-04-05,0.4242759943008423,0.42502518673113404,0.4110925178127338,0.41169154171624905,385672000
2004-04-06,0.4169350266456604,0.42172969275389693,0.41094228783357395,0.41513712999278696,257992000
2004-04-07,0.40914520621299744,0.4149877510077131,0.40330181131354986,0.4136395349090596,255119200
2004-04-08,0.4124407172203064,0.4194821356539207,0.40749668246163134,0.41768423891536366,240917600
2004-04-12,0.4200810194015503,0.4209803800216994,0.4118415559586059,0.4119908743245645,230540800
2004-04-13,0.4034520387649536,0.4199318464657411,0.4021038224693041,0.4191826290535691,436396800
2004-04-14,0.39910706877708435,0.4055494886742789,0.39416305876101054,0.40060545365512007,639732800
2004-04-15,0.43895775079727173,0.4431525673234687,0.4218789978153483,0.4317670153704121,1761446400
2004-04-16,0.43716001510620117,0.4391080555815592,0.42697330761070107,0.43671115969736013,402931200
2004-04-19,0.424725741147995,0.43071843106909846,0.41693510423327257,0.4212801157145075,712353600
2004-04-20,0.4154374599456787,0.4256241656356329,0.41289037097233605,0.4226282463360887,354519200
2004-04-21,0.4154374599456787,0.42128003014482146,0.4100437700789016,0.4134893948125197,325875200
2004-04-22,0.4161856472492218,0.42217835836511913,0.40614826430523204,0.4128901924513567,344584800
2004-04-23,0.41498783230781555,0.41948216188436005,0.4052499807083336,0.41498783230781555,315828800
2004-04-26,0.40644797682762146,0.41408844411890766,0.4045007616795001,0.4131899083033728,231128800
2004-04-27,0.40360134840011597,0.41109247176522357,0.3998562117699547,0.4080965274814351,283864000
2004-04-28,0.39626041054725647,0.40465004449451486,0.39461268247952686,0.40180429378122196,231168000
2004-04-29,0.40105512738227844,0.40450077746535235,0.38921986728951813,0.3962604608737013,460790400
2004-04-30,0.3862230181694031,0.4039016705153665,0.38187885813205197,0.40015568415054464,466502400
2004-05-03,0.3905680477619171,0.3944633529605108,0.38562403828299874,0.38951934348159245,297634400
2004-05-04,0.3916167914867401,0.39775884927511934,0.3820282584827479,0.38906970223462745,279983200
2004-05-05,0.3992571234703064,0.40075553292420396,0.3889194259018483,0.39251521854318766,238106400
2004-05-06,0.3982084095478058,0.4007555230341039,0.38802088071647195,0.3955119776841305,263558400
2004-05-07,0.3995566964149475,0.4130397082316574,0.3977587998194579,0.3977587998194579,419036800
2004-05-10,0.3937142789363861,0.3985081213439162,0.3886200994141674,0.3935641103790418,249978400
2004-05-11,0.40659815073013306,0.40734734309113874,0.39551205902829273,0.39551205902829273,305172000
2004-05-12,0.40899503231048584,0.4095940310985286,0.3931142760295277,0.40135456611484843,245420000
2004-05-13,0.40734729170799255,0.41528724455000554,0.4030022815998483,0.40599907566893517,229852000
2004-05-14,0.40539923310279846,0.4092945631315753,0.39626040690821984,0.4082458338947176,257801600
2004-05-17,0.39910706877708435,0.4053992951426683,0.3949122512000284,0.40000642974462786,300445600
2004-05-18,0.40539923310279846,0.4088448577135388,0.4015039280771027,0.40405101695961126,206063200
2004-05-19,0.3965606391429901,0.4119908615616901,0.3958114470165702,0.41049332741338557,375592000
2004-05-20,0.40015557408332825,0.40450058303023756,0.39656060730716103,0.398957526858404,196296800
2004-05-21,0.4061485528945923,0.4074967694609096,0.4004553495239744,0.4030024392058726,179894400
2004-05-24,0.40959402918815613,0.41798368763438737,0.40614840475280994,0.40884483690192663,235603200
2004-05-25,0.42562419176101685,0.42712257655515695,0.4088448973891925,0.41199101039583136,319978400
2004-05-26,0.4271225035190582,0.43116800175420567,0.4194820625382402,0.4244260714320913,322168000
2004-05-27,0.42202919721603394,0.4284707408633428,0.4167856511711672,0.42637333244662834,235972800
2004-05-28,0.42038068175315857,0.42352682003734227,0.4164862261145496,0.42068106882576595,145717600
2004-06-01,0.42038068175315857,0.42247809060722386,0.41363962479805655,0.4163360575813317,182134400
2004-06-02,0.43326544761657715,0.4370105591812657,0.4164861546597238,0.4199318043173564,318712800
2004-06-03,0.4254749119281769,0.4343142028696121,0.4238271585631748,0.4302687535820243,250930400
2004-06-04,0.4311680495738983,0.4382086174563477,0.42712255089007545,0.4278717432421278,399112000
2004-06-07,0.44659826159477234,0.44914537563128565,0.4316169145278841,0.4350625393427874,295876000
2004-06-08,0.4546884298324585,0.45603664611718975,0.4468986690680099,0.44929556469353343,415620800
2004-06-09,0.45244160294532776,0.46008204360826804,0.44944478398800497,0.4507929999753964,349204800
2004-06-10,0.4605318605899811,0.4639774860117838,0.4524417617279399,0.4524417617279399,257577600
2004-06-14,0.4512426555156708,0.4596322874900272,0.4419545130192055,0.45918263217976435,243986400
2004-06-15,0.4597824513912201,0.46652353051682444,0.45334005900288243,0.45753487494836254,444634400
2004-06-16,0.49049466848373413,0.4991838414618234,0.45738578004954833,0.4593330205035417,909641600
2004-06-17,0.4915432035923004,0.4963370441492739,0.48255454627256394,0.48779809222909787,551320000
2004-06-18,0.49304184317588806,0.5005321190226588,0.48585020424258046,0.4892958301443336,406252000
2004-06-21,0.4843517541885376,0.5018802184742532,0.48120566573269835,0.4961878656244336,390213600
2004-06-22,0.49439001083374023,0.4957381773423048,0.48375274705275567,0.4839029155996852,360511200
2004-06-23,0.5048770308494568,0.5068242712508633,0.49274138261282274,0.4943899861452719,390868800
2004-06-24,0.49708640575408936,0.5048770681451212,0.49409048566404024,0.502030466500581,252515200
2004-06-25,0.5048770308494568,0.5048770308494568,0.4943899861452719,0.4954386656126036,323428000
2004-06-28,0.4867495596408844,0.5122180074047417,0.48255474118377034,0.5120678388447112,521096800
2004-06-29,0.486898809671402,0.49423971518269927,0.47056919538989544,0.48045721509140693,590553600
2004-06-30,0.48749783635139465,0.49394023106694734,0.4777599851176661,0.48779817340012177,373044000
2004-07-01,0.48390278220176697,0.4865992144879204,0.4779100937120903,0.48090601290454865,341941600
2004-07-02,0.46562522649765015,0.4671236114573875,0.44540032994859563,0.4566365669429259,910683200
2004-07-06,0.46367812156677246,0.4707186927068554,0.4614305434706734,0.4684719647159411,348980800
2004-07-07,0.4552883207798004,0.46982001361410136,0.45139299019695556,0.4621795709814857,397992000
2004-07-08,0.4515422284603119,0.4596323242366506,0.44869557807792165,0.4513928600751768,233380000
2004-07-09,0.44989436864852905,0.45693578367267523,0.44989436864852905,0.4534901603845531,208863200
2004-07-12,0.4365609288215637,0.4500447414021876,0.43341479089656676,0.44974440437004054,511621600
2004-07-13,0.4377596974372864,0.4434520982917046,0.4347629284719195,0.43820855270082154,316176000
2004-07-14,0.4431525468826294,0.4489959661390267,0.43056809788450834,0.4323660191875404,835800000
2004-07-15,0.49334120750427246,0.503828251163295,0.481056242057507,0.4892957084602607,1767724000
2004-07-16,0.48240435123443604,0.4931909294481215,0.48120550361340314,0.491393008059675,488381600
2004-07-19,0.4789588153362274,0.48270397719064384,0.47431434257853666,0.47955783920802025,533170400
2004-07-20,0.48240435123443604,0.48240435123443604,0.4726665021568272,0.4786592400772651,323747200
2004-07-21,0.4737153649330139,0.49004493029290214,0.4695204972114484,0.48570079414894846,301257600
2004-07-22,0.47461384534835815,0.4753630377639743,0.46532564961554795,0.4681723007603461,334118400
2004-07-23,0.4599318206310272,0.47566235545319296,0.4566363652970638,0.4723669501253802,273571200
2004-07-26,0.46832138299942017,0.4711679827024767,0.4611305996160189,0.46217932845172377,393932000
2004-07-27,0.48585009574890137,0.49064393722849586,0.47296615608694886,0.47641178121927014,425006400
2004-07-28,0.4834534227848053,0.4855508325363279,0.46682431337009733,0.4840524469703306,285051200
2004-07-29,0.48899614810943604,0.4916925803307514,0.48135570674793643,0.4864490342853026,222157600
2004-07-30,0.4845017194747925,0.4943897862328,0.47940839272476543,0.4891462409979115,243023200
2004-08-02,0.4731162488460541,0.4824043933599203,0.4663743180845139,0.4671235104023062,365092000
2004-08-03,0.46877121925354004,0.47521366319131175,0.46667381077836706,0.471168164642293,211629600
2004-08-04,0.4762624502182007,0.48120566051582964,0.46697345338195406,0.46727294035715433,276488800
2004-08-05,0.4702695310115814,0.48390265753418354,0.46817212308455425,0.47656175479266305,244501600
2004-08-06,0.44614946842193604,0.4659246570658204,0.4449505705758167,0.462928737613939,492290400
2004-08-09,0.45393919944763184,0.456186776468636,0.446598244651645,0.44719811858801234,290847200
2004-08-10,0.4722168743610382,0.472516411293955,0.4546884131010065,0.4552882870654923,351036000
2004-08-11,0.46457648277282715,0.46637440465200203,0.45334024612363777,0.4659246991544379,322392000
2004-08-12,0.45498785376548767,0.4621794389668129,0.4536396378156293,0.4561867013298178,226200800
2004-08-13,0.462029367685318,0.4686210804358571,0.4554376049286132,0.45843437442681756,328048000
2004-08-16,0.46113064885139465,0.47521353042836034,0.45903324096218573,0.4644261040478936,435674400
2004-08-17,0.4624791145324707,0.4663744455920587,0.45468850241947034,0.4581341279420174,323019200
2004-08-18,0.47551316022872925,0.47716091332549704,0.45678580195454516,0.45708533887450625,364655200
2004-08-19,0.46008214354515076,0.47731111845508134,0.4548385968401365,0.4720675717500671,388920000
2004-08-20,0.46143025159835815,0.4642768520119967,0.4567857298624191,0.4600820356343334,316780800
2004-08-23,0.46562522649765015,0.46847182788041114,0.4584344388711544,0.4623289196035115,254660000
2004-08-24,0.47865915298461914,0.47865915298461914,0.46727270297677853,0.46832143192203757,374136000
2004-08-25,0.49513906240463257,0.496636596934979,0.47536297554051615,0.4774603839889858,505618400
2004-08-26,0.5192593336105347,0.5270490942220535,0.4904945864222621,0.4949888906473049,955858400
2004-08-27,0.5146148204803467,0.5207568780165206,0.5093712737628103,0.5195588302542256,388813600
2004-08-30,0.5111690759658813,0.5201577324880092,0.5087721308970075,0.5093711546380636,218142400
2004-08-31,0.5167121887207031,0.5236034381197843,0.5093712338919958,0.5104199631558813,376560800
2004-09-01,0.5372364521026611,0.5391844916100605,0.5122176760962681,0.5138654286840163,515726400
2004-09-02,0.5342405438423157,0.5364873203314757,0.5218054135705061,0.5318436488795198,406324800
2004-09-03,0.5277982950210571,0.5381360200051408,0.5245028385820665,0.5245028385820665,293468000
2004-09-07,0.5357381701469421,0.5421805634554218,0.527798192427739,0.5303453060762169,301957600
2004-09-08,0.5445772409439087,0.547873545529509,0.5345399089703832,0.5348393957291313,343526400
2004-09-09,0.5348397493362427,0.5438284085386567,0.5285475228741893,0.5408324888415433,461339200
2004-09-10,0.537386953830719,0.5427798202164287,0.5312440447637359,0.5342408150686467,328014400
2004-09-13,0.533191978931427,0.5403827153652832,0.5291464802249243,0.5375361144522094,281976800
2004-09-14,0.5316937565803528,0.5325922676181202,0.5210564920298821,0.5279485937540752,254822400
2004-09-15,0.5273483991622925,0.5315432650139322,0.5213565623332823,0.529746194024263,232668800
2004-09-16,0.5445772409439087,0.5507201449186787,0.5255512557107844,0.5273482762755487,501916800
2004-09-17,0.5564128160476685,0.5600086091527054,0.5453266999195977,0.5475743268918272,502308800
2004-09-20,0.5649524927139282,0.5689971402310408,0.5523680447475882,0.5525173631146876,245000000
2004-09-21,0.569446861743927,0.5823308480530447,0.5612073972801352,0.5655515821472096,386652000
2004-09-22,0.5531174540519714,0.5713942593885408,0.5514688506162205,0.5707952354696844,401688000
2004-09-23,0.5583608746528625,0.5618064993673002,0.5532666967345345,0.554915249938425,397404000
2004-09-24,0.558660626411438,0.5692969915603862,0.5565632170741883,0.5610575227792002,369488000
2004-09-27,0.5622561573982239,0.5689972377487326,0.5517691156289503,0.5535661369818369,397516000
2004-09-28,0.5698964595794678,0.5736415699803973,0.5610571229255706,0.5612072913863613,353186400
2004-09-29,0.5794843435287476,0.582181626071611,0.5666003550861797,0.568248108234549,273509600
2004-09-30,0.5805330872535706,0.588323748614078,0.5760387826604821,0.5842790995080667,425012000
2004-10-01,0.5793351531028748,0.5871249152085684,0.5779869365860069,0.586076235687214,465404800
2004-10-04,0.5811328887939453,0.5869754590331429,0.5805330148448589,0.5869754590331429,574084000
2004-10-05,0.589821994304657,0.5943162978370077,0.5752894544320104,0.5776863496410523,406162400
2004-10-06,0.6088482737541199,0.6106461458828452,0.5913197580901782,0.5917694636517066,446303200
2004-10-07,0.5935671329498291,0.6131930510440996,0.5911702376302006,0.6073504811855619,426148800
2004-10-08,0.5851773619651794,0.5958145700718307,0.5818810566032719,0.5926684831829833,359228800
2004-10-11,0.5781360864639282,0.5851775040895694,0.5722935165572659,0.5812822241230402,323870400
2004-10-12,0.5736415386199951,0.5779865725343368,0.5640530603953506,0.5767876752147794,460191200
2004-10-13,0.5955143570899963,0.5956645255881633,0.5803836432472126,0.5823308831135541,1163008000
2004-10-14,0.6738678216934204,0.6854035437704761,0.6374626338094327,0.6470511658447933,2768427200
2004-10-15,0.6816583871841431,0.6833060901977625,0.6620325190793717,0.6723701927849718,1031128000
2004-10-18,0.7153670787811279,0.7153670787811279,0.6696729027361923,0.6696729027361923,1200752000
2004-10-19,0.7104229927062988,0.7243556566333803,0.7087743899033743,0.7206104959223203,801992800
2004-10-20,0.7111726403236389,0.7131198811104399,0.6988876712211067,0.7068276030363987,605108000
2004-10-21,0.718212902545929,0.7210595033213257,0.7095237318136585,0.7113216533644466,724505600
2004-10-22,0.7102732062339783,0.7141684875068347,0.7044306343679425,0.7122212469198337,483067200
2004-10-25,0.7123703956604004,0.716715381155521,0.7051796094362828,0.7071268494227022,392644000
2004-10-26,0.718662679195404,0.7198615270435159,0.7036812816120352,0.7108720184108566,594361600
2004-10-27,0.7535693645477295,0.7583640554114501,0.7216593821876583,0.726752709853262,1193494400
2004-10-28,0.7818844318389893,0.7823341372735714,0.7415848141594904,0.7487755505518637,864264800
2004-10-29,0.7850305438041687,0.7970159708368967,0.7760418860804636,0.7766409099015954,810219200
2004-11-01,0.7857798933982849,0.7979146912672082,0.7796378352482005,0.7865290858754849,602050400
2004-11-02,0.8015104532241821,0.8101995754275424,0.7850306696839839,0.7850306696839839,729988000
2004-11-03,0.8286272287368774,0.8406118043957431,0.8088511437107213,0.8145443947197988,1204173600
2004-11-04,0.8157426118850708,0.8322223954751489,0.8145446140532446,0.8244326342258036,928625600
2004-11-05,0.8197879791259766,0.8239827960873154,0.7796376810788929,0.821885387606646,1205047200
2004-11-08,0.8146937489509583,0.8307246735413704,0.8069039394502715,0.813045995990912,526920800
2004-11-09,0.8097505569458008,0.8172408292448566,0.7997123209085447,0.8124469889653332,475764800
2004-11-10,0.8202377557754517,0.8298254381758485,0.8076533037986139,0.8082522776670328,508676000
2004-11-11,0.828477144241333,0.8304243842020704,0.8124470688357368,0.8232335980727915,407299200
2004-11-12,0.8314730525016785,0.8343196532543186,0.8215858842239224,0.8241321479696174,395701600
2004-11-15,0.8275784850120544,0.8308739407228732,0.8140946749904716,0.8269786611664182,376045600
2004-11-16,0.8230833411216736,0.8269786707293294,0.8161920926452005,0.8263796469752681,295103200
2004-11-17,0.8224843740463257,0.8307246891927528,0.8122968190142174,0.8268293593166636,397751200
2004-11-18,0.8298254609107971,0.8307248218490716,0.8133456780910553,0.8134958466146938,459149600
2004-11-19,0.8265299201011658,0.852597382925058,0.8164916828849249,0.831323760943723,765279200
2004-11-22,0.9191155433654785,0.958816139158147,0.8674294695492626,0.925856674667391,2568210400
2004-11-23,0.9179165363311768,0.9355951133499008,0.9146210305079098,0.9333475365732846,911450400
2004-11-24,0.9595658183097839,0.9767948516961417,0.9221119805855044,0.924209340291228,1390788000
2004-11-26,0.9670562744140625,0.9851838064716121,0.9639101870338022,0.9790409500967838,550144000
2004-11-29,1.025334358215332,1.0422629460796393,1.0099032550412579,1.0329748005388706,1712916800
2004-11-30,1.0045093297958374,1.03057753813565,1.0045093297958374,1.03057753813565,1028518400
2004-12-01,1.0155965089797974,1.017993404719845,0.9928244992642459,1.0155965089797974,800553600
2004-12-02,0.9769434928894043,1.0022626104799652,0.9687040783547985,0.9907267900527033,987442400
2004-12-03,0.9390408396720886,0.973797523540291,0.9251082224341557,0.966756055657714,1238848800
2004-12-06,0.9854834675788879,0.9923747169725174,0.9430855417444926,0.9625612422578104,1247920800
2004-12-07,0.9421871900558472,0.9997157905601165,0.9372431798382276,0.987730311244675,1056899200
2004-12-08,0.948029637336731,0.9652585624861381,0.9296026644108084,0.945033667790584,691902400
2004-12-09,0.9586666822433472,0.9648087387813893,0.9299019391918866,0.9409880047003676,741501600
2004-12-10,0.976044774055481,0.9895277313616937,0.9693028453470545,0.9742468530575521,775773600
2004-12-13,0.9724492430686951,0.9872812709437726,0.9678047706914464,0.9830864539813285,395040800
2004-12-14,0.9781421422958374,0.9869815289151486,0.9740966449858215,0.9797899448589974,415721600
2004-12-15,0.9776929616928101,0.9806897315382899,0.9687043523662016,0.9773934247255422,398361600
2004-12-16,0.9977682828903198,1.0112512434213154,0.9895279680317356,0.9910263525693942,1126115200
2004-12-17,0.973648190498352,1.0043600753709652,0.9722999243406681,1.0013633060549771,783496000
2004-12-20,0.9396397471427917,0.988778694970093,0.9252573770175745,0.9808387177491078,1168126400
2004-12-21,0.9541715979576111,0.9553704457109582,0.9228606390030668,0.9522243579678165,1064414400
2004-12-22,0.9550710916519165,0.9642099187696277,0.9498275449502905,0.9537228253663758,565829600
2004-12-23,0.9589663147926331,0.9625612579525789,0.9528234575433067,0.955071034609198,245929600
2004-12-27,0.9462315440177917,0.9760450160384886,0.9420367273569484,0.9708014702093548,559490400
2004-12-28,0.9615125060081482,0.9625612352635837,0.9296025731224676,0.9483290811566324,611755200
2004-12-29,0.9654080271720886,0.9734981254552014,0.9523747189182608,0.9559696625187415,449562400
2004-12-30,0.9708013534545898,0.9742469774256577,0.9621121842850103,0.9709506718276539,345340800
2004-12-31,0.9648087024688721,0.9737974093002686,0.9592657199294122,0.9721497064090934,278588800
2005-01-03,0.9481800198554993,0.9754462878038797,0.9378422429261032,0.970502277116241,691992000
2005-01-04,0.9579176306724548,0.9808389573369254,0.9433851385214229,0.9556700535006039,1096810400
2005-01-05,0.9663071632385254,0.9775434477138449,0.9595652325336168,0.9657072893252465,680433600
2005-01-06,0.9670562744140625,0.9724491384417321,0.9487786238723037,0.9688533956950461,705555200
2005-01-07,1.037468433380127,1.0431616321331854,0.970051859026891,0.9737970186879499,2227450400
2005-01-10,1.0331246852874756,1.0591921943905842,1.0169443933739073,1.0461579897836248,1725309600
2005-01-11,0.9672061800956726,1.0359710889235076,0.9609140015144868,1.0224881205688425,2611627200
2005-01-12,0.9806898236274719,0.9872815377608584,0.9483293268278064,0.9805397050865411,1919702400
2005-01-13,1.0457096099853516,1.1149241622748227,1.04466098041457,1.1042869479191948,3164716800
2005-01-14,1.0517009496688843,1.0744729504182395,1.0365701887226533,1.0524501418127163,1770742400
2005-01-18,1.058443307876587,1.059192500324084,1.0149966467239246,1.0464578289140902,1006460000
2005-01-19,1.0469073057174683,1.0705778225296707,1.0449600657677751,1.0560461318542487,751895200
2005-01-20,1.0555965900421143,1.0677321867633647,1.040765360860048,1.0434617934195425,914922400
2005-01-21,1.0560463666915894,1.0726755195253543,1.0487054604722346,1.0683313832509143,911332800
2005-01-24,1.0600908994674683,1.075372583558704,1.0569448115837394,1.0633872058717604,841629600
2005-01-25,1.079417109489441,1.091252366774108,1.0627879619292413,1.0692295550877438,969231200
2005-01-26,1.0824143886566162,1.089904614464014,1.0669832813398439,1.0885564478278302,739496800
2005-01-27,1.0882562398910522,1.0924510557931741,1.07192663158371,1.0810646554294288,496227200
2005-01-28,1.1083312034606934,1.1083312034606934,1.0852596619407116,1.0879568941352107,801612000
2005-01-31,1.1520776748657227,1.1669097065350278,1.1162723531175585,1.1173210826295294,1681097600
2005-02-01,1.1615155935287476,1.165111336198597,1.1472833414042263,1.154324808275236,678395200
2005-02-02,1.1929770708084106,1.1971718882992295,1.163912785312514,1.1678080658511596,1020062400
2005-02-03,1.165710210800171,1.1899805945675652,1.1585194267751338,1.1850365867580868,731651200
2005-02-04,1.1811414957046509,1.1824897617871435,1.1615156781516611,1.1666098056579115,563556000
2005-02-07,1.1826395988464355,1.1887816534579425,1.1610664483738142,1.1824893803906285,524456800
2005-02-08,1.2120039463043213,1.2191947335585767,1.1803925458482813,1.1845874634492564,890019200
2005-02-09,1.1796432733535767,1.2283334778190704,1.1700555910026609,1.2141012227004444,1191456000
2005-02-10,1.1739510297775269,1.1877335301180074,1.1484825877480047,1.1793438950927437,1093019200
2005-02-11,1.216647982597351,1.2248874962938587,1.1826397986153099,1.1964222942575788,1201054400
2005-02-14,1.2678847312927246,1.2702816268320343,1.2292327654716417,1.2394195215075419,1271463200
2005-02-15,1.3245147466659546,1.3345520837694458,1.2884090966384982,1.2982971153384708,2312217600
2005-02-16,1.3502825498580933,1.3513311789676938,1.3086338219720064,1.320619297651027,1639243200
2005-02-17,1.315526008605957,1.3615188761789259,1.3101323439596855,1.358073251584204,1518473600
2005-02-18,1.3005445003509521,1.3162750368201839,1.2921548675657202,1.3144772155037863,1163254400
2005-02-22,1.2777725458145142,1.3228668987650125,1.2777725458145142,1.2929033090273918,1219293600
2005-02-23,1.321818232536316,1.325113638491762,1.2816678864835829,1.299195545686061,1345181600
2005-02-24,1.3323051929473877,1.3379975940501678,1.314327078678634,1.3255633625919858,1519028000
2005-02-25,1.3332037925720215,1.346987090073244,1.321218316484002,1.3426421549667025,915510400
2005-02-28,1.3441407680511475,1.3525304027146448,1.3171739423294286,1.338747002857467,651610400
2005-03-01,1.3333537578582764,1.3516306066693322,1.3231662043663226,1.3480356643422038,468188000
2005-03-02,1.321967601776123,1.3450391448074748,1.3207695541446025,1.3258628817788327,458161200
2005-03-03,1.2521543502807617,1.3306571459539738,1.235075640934422,1.3294590979862295,1411653600
2005-03-04,1.2827163934707642,1.288708230557134,1.25395165497391,1.2812180091468839,756618800
2005-03-07,1.280918836593628,1.2959002837978937,1.268933458803086,1.2824164212449982,450632000
2005-03-08,1.2144006490707397,1.2632401675034164,1.2015166613930777,1.2554503075687349,1021451200
2005-03-09,1.1790440082550049,1.206909337719304,1.1634635907292945,1.1877331776554685,1322465200
2005-03-10,1.193426489830017,1.2063104767019832,1.1715537958529711,1.1844377827249373,777109200
2005-03-11,1.2066099643707275,1.216198545763606,1.1925280293593579,1.2048121428641838,632830800
2005-03-14,1.2081085443496704,1.2221913805834668,1.1841384891480868,1.214101183165479,605385200
2005-03-15,1.22728431224823,1.232677975476657,1.2060106963513502,1.2176966333052823,508608800
2005-03-16,1.23387610912323,1.2677341748277369,1.2218915346091066,1.2347755197816197,697813200
2005-03-17,1.2659375667572021,1.28481429540087,1.2380713291627468,1.244363605381415,801920000
2005-03-18,1.2872110605239868,1.3015934332828358,1.273427661594135,1.2982971269829673,940150400
2005-03-21,1.3093832731246948,1.3174733707954127,1.2842143692958696,1.2970983581491728,541128000
2005-03-22,1.283315658569336,1.3171737286720577,1.278821305025797,1.3096826060337974,551415200
2005-03-23,1.2749258279800415,1.3003942628369478,1.2590450732508278,1.2719290591139676,609823200
2005-03-24,1.2734278440475464,1.2884092927942226,1.2734278440475464,1.2857128600479601,352704800
2005-03-28,1.274327039718628,1.2872110274568977,1.2725291181545493,1.2809187520380843,275410800
2005-03-29,1.2509552240371704,1.2833158136130352,1.2434650006048407,1.2752256162129039,461356000
2005-03-30,1.2824161052703857,1.2824161052703857,1.2530523919745942,1.260543513780315,394959600
2005-03-31,1.2485584020614624,1.2740268434383237,1.2461615064190084,1.2719293847295887,636134800
2005-04-01,1.2251871824264526,1.2638399456888096,1.2155995009160359,1.261142713303117,641284000
2005-04-04,1.2311800718307495,1.2377718849617863,1.2033147345108237,1.2281842022762024,580014400
2005-04-05,1.2551500797271729,1.2656371729505524,1.2311800238426376,1.2350754042042447,556239600
2005-04-06,1.2683340311050415,1.2827164004315155,1.262940367573779,1.2704314891354074,414825600
2005-04-07,1.3051882982254028,1.3108814996235711,1.2659373625393855,1.2683342578350991,506987600
2005-04-08,1.3105820417404175,1.3318556639173145,1.304589303078203,1.3093831939709921,649950000
2005-04-11,1.2560490369796753,1.3258625208671468,1.2557495001502508,1.3228666525114166,821662800
2005-04-12,1.2782214879989624,1.2941022446462336,1.2587457884234716,1.2731281604567326,981061200
2005-04-13,1.2296817302703857,1.2881097396949466,1.210206027165887,1.2869116918679793,1371946800
2005-04-14,1.116421103477478,1.185336179024468,1.103836655774352,1.1628636152275929,2753192400
2005-04-15,1.0591922998428345,1.1161218139541014,1.0570948414213992,1.0972451882227952,1728087200
2005-04-18,1.0672824382781982,1.0876575494288954,1.0187424559201324,1.0487052487141229,1327177600
2005-04-19,1.1113282442092896,1.121815238363855,1.0747728330641955,1.096646332378087,1081642800
2005-04-20,1.0639861822128296,1.1308038203702193,1.0618888236228727,1.1284069248494093,945131600
2005-04-21,1.1140245199203491,1.1149238307736495,1.0756720924191179,1.0906534390906182,759592400
2005-04-22,1.0636866092681885,1.1086316491623995,1.045709293396796,1.1038369581721386,839129200
2005-04-25,1.1080313920974731,1.109230239452085,1.0819639880597023,1.0933494874921186,746460400
2005-04-26,1.0843610763549805,1.123912344806332,1.0822636181743073,1.10203885235074,810507600
2005-04-27,1.0771703720092773,1.089454485008517,1.0639860481336259,1.0753724505644096,613888800
2005-04-28,1.0648856163024902,1.0888556721684148,1.0558961077618125,1.087357287395191,575106000
2005-04-29,1.0804661512374878,1.0855602799553496,1.0552971448762742,1.0831625840314854,671630400
2005-05-02,1.0915517807006836,1.0981442916993112,1.0792676695318282,1.084959969788179,465920000
2005-05-03,1.0849603414535522,1.100841100514907,1.0795674761859857,1.0906535437709037,496739600
2005-05-04,1.1131259202957153,1.1146234047631771,1.0816647447542198,1.0819642816526402,448176400
2005-05-05,1.0990431308746338,1.1167210108605405,1.0927509549413845,1.116121936984453,387366000
2005-05-06,1.115822196006775,1.1185186277884132,1.10233913698783,1.1053351056258907,326247600
2005-05-09,1.1077324151992798,1.1221147902572677,1.1011407016567507,1.117021461643871,355695200
2005-05-10,1.0912524461746216,1.1161218101685362,1.0885560139646027,1.101140464413565,440263600
2005-05-11,1.0669828653335571,1.0687807868594699,0.9920751357854819,1.0546979516820043,2041981200
2005-05-12,1.022637963294983,1.066383160159146,1.0187425827201693,1.061289831792987,970242000
2005-05-13,1.041813850402832,1.0555963470694187,1.020839768430572,1.0247350479511383,702713200
2005-05-16,1.0651847124099731,1.0696790651929624,1.0346221533675568,1.0355214639782793,474294800
2005-05-17,1.0594918727874756,1.062488642395066,1.0349220424591652,1.0529001597963306,588344400
2005-05-18,1.0738739967346191,1.1254107410444092,1.0484055615027543,1.062188058164615,636722800
2005-05-19,1.1251108646392822,1.1290061457530567,1.0720765142631359,1.0720765142631359,793161600
2005-05-20,1.1251108646392822,1.128107634776212,1.1143243323736252,1.1161221544261364,452650800
2005-05-23,1.1913292407989502,1.1955240581956517,1.1341001820587409,1.1341001820587409,1042574400
2005-05-24,1.1895312070846558,1.198220277262834,1.1694564346010639,1.1820408845486927,593460000
2005-05-25,1.191928505897522,1.1970226350341253,1.1781460037269704,1.1835388697582638,396006800
2005-05-26,1.2206928730010986,1.2266855112138075,1.1967228202118638,1.1967228202118638,525520800
2005-05-27,1.215299367904663,1.2221915183958219,1.1988204344047755,1.217697163792602,316008000
2005-05-31,1.1913292407989502,1.220693062588197,1.185935575534088,1.218296066938226,404205200
2005-06-01,1.2075090408325195,1.2212915351344744,1.194324720064902,1.1952241306307436,453812800
2005-06-02,1.1997188329696655,1.2081085674773404,1.1865354073693617,1.2000183699044764,373973600
2005-06-03,1.1457854509353638,1.1559730095116918,1.131703511245151,1.143388554821561,956869200
